stock_code,trade_date,ma5,ma10,ma20,ma60,vol_ma5,kd_k,kd_d,macd_dif,macd_macd,macd_osc,rsi6,rsi12,bb_upper,bb_mid,bb_lower,bias20,ma_alignment
1336,2026-07-27,15.95999984741211,15.699999904632568,15.132499933242798,14.413333320617676,624752.6,41.35836101269109,45.55548139247884,0.3181085364138845,0.2881155018842235,0.029993034529660956,47.47217870872643,51.58576406107996,16.58246351544269,15.132499933242798,13.682536351042906,1.7677164147864108,多排
1337,2026-07-27,4.85600004196167,4.916000080108643,5.055500078201294,4.969833381970724,294230.6,8.836843588994164,10.86175794550084,-0.05736747046450397,-0.022954658046093524,-0.034412812418410446,24.08670322118627,36.977328150273905,5.48823804693753,5.055500078201294,4.622762109465057,-5.647316642439034,交叉混雜
1338,2026-07-27,15.920000076293945,16.13499984741211,16.587499809265136,16.433333333333334,62309.8,16.22266787661589,25.498196509045343,-0.26047334021134816,-0.12396837442136455,-0.1365049657899836,17.145185077089096,29.171236651989815,17.824165703884688,16.587499809265136,15.350833914645586,-7.159006507246926,交叉混雜
1339,2026-07-27,44.9,44.49000015258789,44.59000015258789,43.187499872843425,64888.6,58.71754607324952,53.650715806612276,0.26306788689846883,0.29573531914904605,-0.03266743225057722,55.1810856869611,54.5398983006545,45.638608434859655,44.59000015258789,43.541391870316126,0.5830866127909476,交叉混雜
1340,2026-07-27,5.250000095367431,5.2650000095367435,5.399500012397766,5.509999990463257,230776.8,42.746823223958714,29.71095659793544,-0.0888604790409735,-0.08243285079723447,-0.00642762824373902,43.04093234969716,42.275001459967434,5.822346242425979,5.399500012397766,4.976653782369553,-2.583568537746558,空排
1342,2026-07-27,111.8,113.5,113.025,105.35166664123535,262967.8,27.243229893043654,40.074242739889556,0.6944576730847558,1.62429925643707,-0.9298415833523141,32.20688718727874,42.84068525634512,118.51638080612564,113.025,107.53361919387437,-3.5611590356115954,交叉混雜
1402,2026-07-27,27.340000534057616,27.34000015258789,27.737500190734863,27.222500038146972,17419655.8,62.370721230884314,55.50322213514478,-0.11278482866828199,-0.05603890329804051,-0.05674592537024148,55.41999411821523,50.08762826447094,29.147567163382952,27.737500190734863,26.327433218086775,-0.4957181011974023,交叉混雜
1409,2026-07-27,23.559999847412108,24.40999984741211,26.254999828338622,23.458333237965903,10077536.2,15.534111397858478,19.554152782533095,-0.6615979165592272,-0.015103013678176319,-0.6464949028810508,20.505385074294395,34.36953989666344,31.519168988994778,26.254999828338622,20.990830667682467,-15.635118021892241,交叉混雜
1410,2026-07-27,26.5,26.679999923706056,26.33499984741211,26.18500000635783,237760.2,35.75690535623124,47.181941683292514,0.1912954792758761,0.19731677823221683,-0.006021298956340737,42.73281551659324,48.649422034229204,27.66248303877228,26.33499984741211,25.00751665605194,-0.7024880575422379,交叉混雜
1413,2026-07-27,9.844000053405761,9.644999980926514,9.526000118255615,9.491833384831747,280479.6,74.1161187103193,71.49415910024987,0.14830356801060063,0.03531697908572943,0.1129865889248712,92.20891974320526,84.56544236871896,10.196189229399689,9.526000118255615,8.85581100711154,11.799280771796624,多排
1414,2026-07-27,17.979999923706053,18.244999885559082,18.794999885559083,17.121666606267294,230671.8,24.58645722566798,26.869877978704714,0.07216995434110984,0.3108328886888119,-0.23866293434770208,29.60456321098566,41.416545695777245,20.135816758393517,18.794999885559083,17.45418301272465,-5.2939646424953315,交叉混雜
1416,2026-07-27,10.979999923706055,11.055000019073486,11.055000019073486,11.135000054041544,182231.6,35.02664045420477,44.91587890519919,-0.0365426036933485,-0.022551330095825935,-0.013991273597522561,29.029591831954676,40.04466090959236,11.279546370357867,11.055000019073486,10.830453667789104,-1.4020841273250644,交叉混雜
