stock_code,stock_name,market,direction,close,score,today_pct,reason_codes,reasons
6026,福邦證,TPEx,做多,15.55,7,1.97,MA_BULLISH|ABOVE_MA20|KD_GOLDEN_CROSS|MACD_BULLISH|VOLUME_BREAKOUT_RED|PULLBACK_REBOUND,四線多排（5日均線15.23 > 10日15.22 > 20日15.08 > 60日14.87，向上排列）；股價站上月線（收盤15.55 > 20日均線15.08）；KD黃金交叉且未過熱（K=58.95，D=53.17，K<80）；MACD多頭（DIF=0.17 > MACD=0.14，且DIF>0）；放量紅K（今日量為5日均量的1.65倍，收盤15.55 > 開盤15.3）；回後買上漲（拉回低點15未跌破前段低點14.85的99%，收盤15.55 > 5日均線15.23）
2354,鴻準,TWSE,做多,66.3,7,1.69,MA_BULLISH|ABOVE_MA20|MACD_HIST_REGROW|VOLUME_BREAKOUT_RED|PULLBACK_REBOUND|RS_STRONG,四線多排（5日均線65.3 > 10日65.18 > 20日64.17 > 60日59.66，向上排列）；股價站上月線（收盤66.3 > 20日均線64.17）；MACD紅柱由縮轉長（動能重新加溫，DIF=1.38，柱狀體-0.18→-0.11）；放量紅K（今日量為5日均量的1.75倍，收盤66.3 > 開盤65.9）；回後買上漲（拉回低點63.3未跌破前段低點62.6的99%，收盤66.3 > 5日均線65.3）；RS轉強（相對大盤RS評分由70轉強至71，領先大盤）
4904,遠傳,TWSE,做多,106.0,7,0.95,MA_BULLISH|ABOVE_MA20|MACD_BULLISH|VOLUME_BREAKOUT_RED|PULLBACK_REBOUND|RS_STRONG,四線多排（5日均線105.8 > 10日104.75 > 20日103.25 > 60日102.35，向上排列）；股價站上月線（收盤106 > 20日均線103.25）；MACD多頭（DIF=1.04 > MACD=0.68，且DIF>0）；放量紅K（今日量為5日均量的1.36倍，收盤106 > 開盤105.5）；回後買上漲（拉回低點102未跌破前段低點99.8的99%，收盤106 > 5日均線105.8）；RS轉強（相對大盤RS評分由73轉強至74，領先大盤）
6179,亞通,TPEx,做多,41.45,6,9.95,MA_BULLISH|ABOVE_MA20|MACD_BULLISH|PULLBACK_REBOUND|RS_STRONG,四線多排（5日均線36.83 > 10日35.16 > 20日31.94 > 60日28.15，向上排列）；股價站上月線（收盤41.45 > 20日均線31.94）；MACD多頭（DIF=2.91 > MACD=2.11，且DIF>0）；回後買上漲（拉回低點29.4未跌破前段低點27.85的99%，收盤41.45 > 5日均線36.83）；RS轉強（相對大盤RS評分由81轉強至85，領先大盤）
6133,金橋,TWSE,做多,26.05,6,9.92,MA_BULLISH|ABOVE_MA20|KD_GOLDEN_CROSS|MACD_BULLISH|VOLUME_BREAKOUT_RED|RS_STRONG,四線多排（5日均線23.9 > 10日23.73 > 20日23.33 > 60日22.66，向上排列）；股價站上月線（收盤26.05 > 20日均線23.33）；KD黃金交叉且未過熱（K=62.89，D=50.01，K<80）；MACD多頭（DIF=0.5 > MACD=0.38，且DIF>0）；放量紅K（今日量為5日均量的3.06倍，收盤26.05 > 開盤24）；RS轉強（相對大盤RS評分由73轉強至75，領先大盤）
7717,萊德光電-KY,TPEx,做多,579.0,6,9.87,MA_BULLISH|ABOVE_MA20|MACD_BULLISH|VOLUME_BREAKOUT_RED|PULLBACK_REBOUND,四線多排（5日均線517.9 > 10日499.45 > 20日457.52 > 60日438.5，向上排列）；股價站上月線（收盤579 > 20日均線457.52）；MACD多頭（DIF=27.57 > MACD=15.84，且DIF>0）；放量紅K（今日量為5日均量的1.99倍，收盤579 > 開盤544）；回後買上漲（拉回低點456未跌破前段低點409的99%，收盤579 > 5日均線517.9）
6885,全福生技,TWSE,做多,29.6,6,8.82,MA_BULLISH|ABOVE_MA20|MACD_HIST_REGROW|VOLUME_BREAKOUT_RED|PULLBACK_REBOUND,四線多排（5日均線27.62 > 10日26.56 > 20日24.53 > 60日22.19，向上排列）；股價站上月線（收盤29.6 > 20日均線24.53）；MACD紅柱由縮轉長（動能重新加溫，DIF=1.75，柱狀體0.32→0.42）；放量紅K（今日量為5日均量的1.65倍，收盤29.6 > 開盤27.2）；回後買上漲（拉回低點25.05未跌破前段低點22.15的99%，收盤29.6 > 5日均線27.62）
2371,大同,TWSE,做多,29.6,6,4.78,MA_BULLISH|ABOVE_MA20|MACD_BULLISH|VOLUME_BREAKOUT_RED|PULLBACK_REBOUND,四線多排（5日均線28.21 > 10日28.1 > 20日28.08 > 60日26.99，向上排列）；股價站上月線（收盤29.6 > 20日均線28.08）；MACD多頭（DIF=0.4 > MACD=0.35，且DIF>0）；放量紅K（今日量為5日均量的2.56倍，收盤29.6 > 開盤28.5）；回後買上漲（拉回低點27.3未跌破前段低點27.3的99%，收盤29.6 > 5日均線28.21）
3518,柏騰,TWSE,做多,31.2,6,2.97,MA_BULLISH|ABOVE_MA20|KD_GOLDEN_CROSS|MACD_BULLISH|PULLBACK_REBOUND,四線多排（5日均線30.03 > 10日29.86 > 20日29.4 > 60日28.73，向上排列）；股價站上月線（收盤31.2 > 20日均線29.4）；KD黃金交叉且未過熱（K=44.56，D=33.29，K<80）；MACD多頭（DIF=0.58 > MACD=0.52，且DIF>0）；回後買上漲（拉回低點28.8未跌破前段低點27.5的99%，收盤31.2 > 5日均線30.03）
1569,濱川,TPEx,做多,52.1,6,2.76,MA_BULLISH|ABOVE_MA20|KD_GOLDEN_CROSS|MACD_BULLISH|PULLBACK_REBOUND,四線多排（5日均線50.36 > 10日49.78 > 20日47.7 > 60日45.14，向上排列）；股價站上月線（收盤52.1 > 20日均線47.7）；KD黃金交叉且未過熱（K=65.49，D=63.95，K<80）；MACD多頭（DIF=1.79 > MACD=1.46，且DIF>0）；回後買上漲（拉回低點47.65未跌破前段低點44.65的99%，收盤52.1 > 5日均線50.36）
0055,元大MSCI金融,TWSE,做多,50.9,6,1.19,MA_BULLISH|ABOVE_MA20|MACD_HIST_REGROW|VOLUME_BREAKOUT_RED|PULLBACK_REBOUND,四線多排（5日均線50.12 > 10日49.46 > 20日47.45 > 60日44.39，向上排列）；股價站上月線（收盤50.9 > 20日均線47.45）；MACD紅柱由縮轉長（動能重新加溫，DIF=1.73，柱狀體0.22→0.22）；放量紅K（今日量為5日均量的1.31倍，收盤50.9 > 開盤50.6）；回後買上漲（拉回低點48.1未跌破前段低點44.85的99%，收盤50.9 > 5日均線50.12）
2905,三商,TWSE,做多,18.75,6,1.08,MA_BULLISH|ABOVE_MA20|MACD_BULLISH|PULLBACK_REBOUND|RS_STRONG,四線多排（5日均線18.63 > 10日18.38 > 20日17.98 > 60日16.66，向上排列）；股價站上月線（收盤18.75 > 20日均線17.98）；MACD多頭（DIF=0.5 > MACD=0.47，且DIF>0）；回後買上漲（拉回低點17.65未跌破前段低點17的99%，收盤18.75 > 5日均線18.63）；RS轉強（相對大盤RS評分由81轉強至82，領先大盤）
2891,中信金,TWSE,做多,71.4,6,0.85,MA_BULLISH|ABOVE_MA20|MACD_BULLISH|PULLBACK_REBOUND|RS_STRONG,四線多排（5日均線69.42 > 10日68.5 > 20日66.81 > 60日66.35，向上排列）；股價站上月線（收盤71.4 > 20日均線66.81）；MACD多頭（DIF=1.25 > MACD=0.75，且DIF>0）；回後買上漲（拉回低點66未跌破前段低點63.5的99%，收盤71.4 > 5日均線69.42）；RS轉強（相對大盤RS評分由84轉強至85，領先大盤）
1312,國喬,TWSE,做多,14.9,6,0.68,MA_BULLISH|ABOVE_MA20|KD_GOLDEN_CROSS|PULLBACK_REBOUND|RS_STRONG,四線多排（5日均線14.57 > 10日14.51 > 20日14.18 > 60日13.22，向上排列）；股價站上月線（收盤14.9 > 20日均線14.18）；KD黃金交叉且未過熱（K=46.68，D=39.23，K<80）；回後買上漲（拉回低點13.8未跌破前段低點13.8的99%，收盤14.9 > 5日均線14.57）；RS轉強（相對大盤RS評分由78轉強至80，領先大盤）
2637,慧洋-KY,TWSE,做多,102.5,6,0.0,MA_BULLISH|ABOVE_MA20|KD_GOLDEN_CROSS|PULLBACK_REBOUND|RS_STRONG,四線多排（5日均線100.78 > 10日100.2 > 20日98.01 > 60日87.41，向上排列）；股價站上月線（收盤102.5 > 20日均線98.01）；KD黃金交叉且未過熱（K=61.38，D=58.19，K<80）；回後買上漲（拉回低點95.9未跌破前段低點90.8的99%，收盤102.5 > 5日均線100.78）；RS轉強（相對大盤RS評分由89轉強至90，領先大盤）
1709,和益,TWSE,做多,42.95,5,9.99,MA_BULLISH|ABOVE_MA20|MACD_BULLISH|VOLUME_BREAKOUT_RED|RS_STRONG,四線多排（5日均線37.95 > 10日36.24 > 20日35.49 > 60日29.33，向上排列）；股價站上月線（收盤42.95 > 20日均線35.49）；MACD多頭（DIF=2.36 > MACD=1.99，且DIF>0）；放量紅K（今日量為5日均量的1.86倍，收盤42.95 > 開盤40.8）；RS轉強（相對大盤RS評分由95轉強至96，領先大盤）
2221,大甲,TPEx,做多,116.0,5,9.95,MA_BULLISH|ABOVE_MA20|MACD_BULLISH|PULLBACK_REBOUND,四線多排（5日均線100.58 > 10日95.05 > 20日84.64 > 60日60.9，向上排列）；股價站上月線（收盤116 > 20日均線84.64）；MACD多頭（DIF=12.42 > MACD=10.5，且DIF>0）；回後買上漲（拉回低點85.5未跌破前段低點71.9的99%，收盤116 > 5日均線100.58）
6505,台塑化,TWSE,做多,86.7,5,7.7,MA_BULLISH|ABOVE_MA20|MACD_HIST_REGROW|PULLBACK_REBOUND,四線多排（5日均線83.3 > 10日82.76 > 20日78.21 > 60日72.2，向上排列）；股價站上月線（收盤86.7 > 20日均線78.21）；MACD紅柱由縮轉長（動能重新加溫，DIF=3.45，柱狀體0.3→0.44）；回後買上漲（拉回低點78.3未跌破前段低點71.1的99%，收盤86.7 > 5日均線83.3）
3443,創意,TWSE,做多,6495.0,5,5.27,MA_BULLISH|ABOVE_MA20|MACD_HIST_REGROW|PULLBACK_REBOUND,四線多排（5日均線6244 > 10日6107.5 > 20日5973 > 60日4996.33，向上排列）；股價站上月線（收盤6495 > 20日均線5973）；MACD紅柱由縮轉長（動能重新加溫，DIF=315.82，柱狀體-25.26→-8.33）；回後買上漲（拉回低點5730未跌破前段低點5680的99%，收盤6495 > 5日均線6244）
2617,台航,TWSE,做多,33.25,5,2.47,MA_BULLISH|ABOVE_MA20|MACD_HIST_REGROW|PULLBACK_REBOUND,四線多排（5日均線32.96 > 10日32.94 > 20日32.15 > 60日30.3，向上排列）；股價站上月線（收盤33.25 > 20日均線32.15）；MACD紅柱由縮轉長（動能重新加溫，DIF=0.81，柱狀體-0.01→-0.01）；回後買上漲（拉回低點31.95未跌破前段低點30.3的99%，收盤33.25 > 5日均線32.96）
2069,運錩,TWSE,做多,24.2,5,2.33,MA_BULLISH|ABOVE_MA20|MACD_HIST_REGROW|PULLBACK_REBOUND,四線多排（5日均線23.84 > 10日22.93 > 20日22.01 > 60日19.85，向上排列）；股價站上月線（收盤24.2 > 20日均線22.01）；MACD紅柱由縮轉長（動能重新加溫，DIF=1.06，柱狀體0.17→0.17）；回後買上漲（拉回低點20.95未跌破前段低點20.4的99%，收盤24.2 > 5日均線23.84）
6811,宏�硌穈T,TPEx,做多,249.5,5,1.42,MA_BULLISH|ABOVE_MA20|MACD_BULLISH|PULLBACK_REBOUND,四線多排（5日均線244 > 10日233.3 > 20日229.18 > 60日227.12，向上排列）；股價站上月線（收盤249.5 > 20日均線229.18）；MACD多頭（DIF=4.53 > MACD=1.38，且DIF>0）；回後買上漲（拉回低點219.5未跌破前段低點219的99%，收盤249.5 > 5日均線244）
6245,立端,TPEx,做多,84.5,5,1.32,MA_BULLISH|ABOVE_MA20|MACD_HIST_REGROW|PULLBACK_REBOUND,四線多排（5日均線83.68 > 10日82 > 20日81.48 > 60日81.34，向上排列）；股價站上月線（收盤84.5 > 20日均線81.48）；MACD紅柱由縮轉長（動能重新加溫，DIF=0.46，柱狀體0.45→0.5）；回後買上漲（拉回低點79.2未跌破前段低點76.1的99%，收盤84.5 > 5日均線83.68）
2845,遠東銀,TWSE,做多,13.75,5,1.1,MA_BULLISH|ABOVE_MA20|MACD_HIST_REGROW|PULLBACK_REBOUND,四線多排（5日均線13.68 > 10日13.65 > 20日13.56 > 60日13.37，向上排列）；股價站上月線（收盤13.75 > 20日均線13.56）；MACD紅柱由縮轉長（動能重新加溫，DIF=0.09，柱狀體0→0.01）；回後買上漲（拉回低點13.35未跌破前段低點12.9的99%，收盤13.75 > 5日均線13.68）
2855,統一證,TWSE,做多,52.1,5,0.97,MA_BULLISH|ABOVE_MA20|MACD_BULLISH|PULLBACK_REBOUND,四線多排（5日均線52 > 10日51.87 > 20日50.08 > 60日47.8，向上排列）；股價站上月線（收盤52.1 > 20日均線50.08）；MACD多頭（DIF=1.43 > MACD=1.37，且DIF>0）；回後買上漲（拉回低點50.5未跌破前段低點47.75的99%，收盤52.1 > 5日均線52）
2897,王道銀行,TWSE,做多,11.25,5,0.9,MA_BULLISH|ABOVE_MA20|MACD_BULLISH|PULLBACK_REBOUND,四線多排（5日均線11.17 > 10日11.01 > 20日10.72 > 60日10.46，向上排列）；股價站上月線（收盤11.25 > 20日均線10.72）；MACD多頭（DIF=0.24 > MACD=0.18，且DIF>0）；回後買上漲（拉回低點10.7未跌破前段低點10.35的99%，收盤11.25 > 5日均線11.17）
2820,華票,TWSE,做多,17.45,5,0.87,MA_BULLISH|ABOVE_MA20|MACD_BULLISH|PULLBACK_REBOUND,四線多排（5日均線17.38 > 10日17.19 > 20日16.89 > 60日16.75，向上排列）；股價站上月線（收盤17.45 > 20日均線16.89）；MACD多頭（DIF=0.23 > MACD=0.16，且DIF>0）；回後買上漲（拉回低點16.8未跌破前段低點16.45的99%，收盤17.45 > 5日均線17.38）
5880,合庫金,TWSE,做多,27.45,5,0.37,MA_BULLISH|ABOVE_MA20|MACD_BULLISH|PULLBACK_REBOUND,四線多排（5日均線27.29 > 10日27.02 > 20日26.24 > 60日25.66，向上排列）；股價站上月線（收盤27.45 > 20日均線26.24）；MACD多頭（DIF=0.54 > MACD=0.42，且DIF>0）；回後買上漲（拉回低點26.2未跌破前段低點25.05的99%，收盤27.45 > 5日均線27.29）
2413,環科,TWSE,做多,52.9,5,-0.19,MA_BULLISH|ABOVE_MA20|KD_GOLDEN_CROSS|MACD_BULLISH|RS_STRONG,四線多排（5日均線50.98 > 10日49.62 > 20日46.42 > 60日44.34，向上排列）；股價站上月線（收盤52.9 > 20日均線46.42）；KD黃金交叉且未過熱（K=76.6，D=74.33，K<80）；MACD多頭（DIF=2.21 > MACD=1.47，且DIF>0）；RS轉強（相對大盤RS評分由88轉強至90，領先大盤）
3354,律勝,TPEx,做多,29.55,5,-3.11,MA_BULLISH|ABOVE_MA20|KD_GOLDEN_CROSS|MACD_BULLISH|RS_STRONG,四線多排（5日均線29.13 > 10日28.35 > 20日25.72 > 60日23.78，向上排列）；股價站上月線（收盤29.55 > 20日均線25.72）；KD黃金交叉且未過熱（K=75.94，D=76.3，K<80）；MACD多頭（DIF=1.98 > MACD=1.56，且DIF>0）；RS轉強（相對大盤RS評分由77轉強至83，領先大盤）
4924,欣厚-KY,TPEx,做多,13.7,5,-5.52,MA_BULLISH|ABOVE_MA20|KD_GOLDEN_CROSS|MACD_BULLISH|RS_STRONG,四線多排（5日均線13.3 > 10日13.01 > 20日11.53 > 60日11.17，向上排列）；股價站上月線（收盤13.7 > 20日均線11.53）；KD黃金交叉且未過熱（K=69.2，D=70.88，K<80）；MACD多頭（DIF=0.9 > MACD=0.61，且DIF>0）；RS轉強（相對大盤RS評分由62轉強至80，領先大盤）
2851,中再保,TWSE,做多,46.9,4,1.19,MA_BULLISH|ABOVE_MA20|PULLBACK_REBOUND,四線多排（5日均線46.88 > 10日46.28 > 20日45.94 > 60日39.85，向上排列）；股價站上月線（收盤46.9 > 20日均線45.94）；回後買上漲（拉回低點44.5未跌破前段低點44.25的99%，收盤46.9 > 5日均線46.88）
8111,立��,TPEx,做多,73.5,4,0.96,MA_BULLISH|ABOVE_MA20|KD_GOLDEN_CROSS|RS_STRONG,四線多排（5日均線71.36 > 10日71.3 > 20日69.5 > 60日59.89，向上排列）；股價站上月線（收盤73.5 > 20日均線69.5）；KD黃金交叉且未過熱（K=49.97，D=42.01，K<80）；RS轉強（相對大盤RS評分由78轉強至81，領先大盤）
2881,富邦金,TWSE,做多,152.5,4,-0.33,MA_BULLISH|ABOVE_MA20|KD_GOLDEN_CROSS|MACD_BULLISH,四線多排（5日均線151.8 > 10日150.35 > 20日145.72 > 60日132.92，向上排列）；股價站上月線（收盤152.5 > 20日均線145.72）；KD黃金交叉且未過熱（K=71.5，D=69.23，K<80）；MACD多頭（DIF=5.5 > MACD=5.34，且DIF>0）
3105,穩懋,TPEx,做多,470.5,4,-0.42,MA_BULLISH|ABOVE_MA20|KD_GOLDEN_CROSS|MACD_BULLISH,四線多排（5日均線455.7 > 10日454.55 > 20日439.88 > 60日394.78，向上排列）；股價站上月線（收盤470.5 > 20日均線439.88）；KD黃金交叉且未過熱（K=57.87，D=53.04，K<80）；MACD多頭（DIF=19.56 > MACD=19.22，且DIF>0）
